192.168.48.1 - - [11/Apr/2024:14:10:02 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:09 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:09 +0900] "GET /style.css HTTP/1.1" 200 499 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:09 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:19 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:19 +0900] "GET /style.css HTTP/1.1" 200 500 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:19 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:26 +0900] "GET / HTTP/1.1" 200 563 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:27 +0900] "GET /style.css HTTP/1.1" 200 502 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
192.168.48.1 - - [11/Apr/2024:14:10:27 +0900] "GET /favicon.ico HTTP/1.1" 200 4587 "http://furnishop.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
